artist,bpm,title,genre
The Jimi Hendrix Experience,133,Stone Free,Psychedelic Rock
The Jimi Hendrix Experience,137,51st Anniversary,Psychedelic Rock
The Jimi Hendrix Experience,138,Highway Chile,Psychedelic Rock
The Jimi Hendrix Experience,134,Can You See Me,Psychedelic Rock
The Jimi Hendrix Experience,98,Remember,Psychedelic Rock
The Jimi Hendrix Experience,97,Red House,Psychedelic Rock
The Jimi Hendrix Experience,113,EXP,Psychedelic Rock
The Jimi Hendrix Experience,144,Up From the Skies,Psychedelic Rock
The Jimi Hendrix Experience,194,Spanish Castle Magic,Psychedelic Rock
The Jimi Hendrix Experience,118,Wait Until Tomorrow,Psychedelic Rock
The Jimi Hendrix Experience,150,Ain’t No Telling,Psychedelic Rock
The Jimi Hendrix Experience,140,Little Wing,Psychedelic Rock
The Jimi Hendrix Experience,139,If 6 Was 9,Psychedelic Rock
The Jimi Hendrix Experience,130,You Got Me Floatin’,Psychedelic Rock
The Jimi Hendrix Experience,132,Castles Made of Sand,Psychedelic Rock
The Jimi Hendrix Experience,137,She’s So Fine,Psychedelic Rock
The Jimi Hendrix Experience,172,One Rainy Wish,Psychedelic Rock
The Jimi Hendrix Experience,97,Little Miss Lover,Psychedelic Rock
The Jimi Hendrix Experience,149,Bold as Love,Psychedelic Rock
The Jimi Hendrix Experience,123,…And the Gods Made Love,Psychedelic Rock
The Jimi Hendrix Experience,147,Have You Ever Been (to Electric Ladyland),Psychedelic Rock
The Jimi Hendrix Experience,113,Crosstown Traffic,Psychedelic Rock
The Jimi Hendrix Experience,166,Voodoo Chile,Psychedelic Rock
The Jimi Hendrix Experience,143,Little Miss Strange,Psychedelic Rock
The Jimi Hendrix Experience,168,Long Hot Summer Night,Psychedelic Rock
The Jimi Hendrix Experience,153,Come On (Let the Good Times Roll),Psychedelic Rock
The Jimi Hendrix Experience,118,Gypsy Eyes,Psychedelic Rock
The Jimi Hendrix Experience,152,Burning of the Midnight Lamp,Psychedelic Rock
The Jimi Hendrix Experience,108,"Rainy Day, Dream Away",Psychedelic Rock
The Jimi Hendrix Experience,143,1983…(A Merman I Should Turn to Be),Psychedelic Rock
The Jimi Hendrix Experience,135,"Moon, Turn the Tides…gently gently away",Psychedelic Rock
The Jimi Hendrix Experience,111,"Still Raining, Still Dreaming",Psychedelic Rock
The Jimi Hendrix Experience,120,House Burning Down,Psychedelic Rock
The Jimi Hendrix Experience,113,All Along the Watchtower,Psychedelic Rock
The Jimi Hendrix Experience,175,Voodoo Child (slight return),Psychedelic Rock
Hermanos Gutiérrez,0,El bueno y el malo,Psychedelic Rock
Hermanos Gutiérrez,0,Hermosa Drive,Psychedelic Rock
Hermanos Gutiérrez,0,Los chicos tristes,Psychedelic Rock
Hermanos Gutiérrez,0,Thunderbird,Psychedelic Rock
Hermanos Gutiérrez,0,Cielo grande,Psychedelic Rock
Hermanos Gutiérrez,0,Tres hermanos,Psychedelic Rock
Hermanos Gutiérrez,0,Pueblo Man,Psychedelic Rock
Hermanos Gutiérrez,0,La verdad,Psychedelic Rock
Hermanos Gutiérrez,0,Los amantes,Psychedelic Rock
Hermanos Gutiérrez,0,Dorado Valley,Psychedelic Rock
Los Hermanos,134,Samba a dois,Rock
Los Hermanos,110,O vencedor,Rock
Los Hermanos,98,Tá bom,Rock
Los Hermanos,160,Último romance,Rock
Los Hermanos,141,Do sétimo andar,Rock
Los Hermanos,113,A outra,Rock
Los Hermanos,130,Cara estranho,Rock
Los Hermanos,170,O velho e o moço,Rock
Los Hermanos,138,Além do que se vê,Rock
Los Hermanos,170,O pouco que sobrou,Rock
Los Hermanos,132,Conversa de botas batidas,Rock
Los Hermanos,136,Deixa o verão,Rock
Los Hermanos,115,Do lado de dentro,Rock
Los Hermanos,143,Um par,Rock
Los Hermanos,98,De onde vem a calma,Rock
The Hidden Cameras,0,Doot Doot Plot,Indie Pop
The Hidden Cameras,0,Builds the Bone,Indie Pop
The Hidden Cameras,0,Fear Is On,Indie Pop
The Hidden Cameras,0,That's When the Ceremony Starts,Indie Pop
The Hidden Cameras,0,I Believe in the Good of Life,Indie Pop
The Hidden Cameras,0,In the Union of Wine,Indie Pop
The Hidden Cameras,0,Music Is My Boyfriend,Indie Pop
The Hidden Cameras,0,Bboy,Indie Pop
The Hidden Cameras,0,We Oh We,Indie Pop
The Hidden Cameras,0,I Want Another Enema,Indie Pop
The Hidden Cameras,0,Mississauga Goddam,Indie Pop
The Hidden Cameras,0,Golden Streams,Indie Pop
The Hidden Cameras,0,Ban Marriage,Indie Pop
The Hidden Cameras,0,A Miracle,Indie Pop
The Hidden Cameras,0,The Animals of Prey,Indie Pop
The Hidden Cameras,0,Smells Like Happiness,Indie Pop
The Hidden Cameras,0,Day Is Dawning,Indie Pop
The Hidden Cameras,0,Boys of Melody,Indie Pop
The Hidden Cameras,0,Shame,Indie Pop
The Hidden Cameras,0,Breathe on It,Indie Pop
The Hidden Cameras,0,The Man That I Am With My Man,Indie Pop
High Vis,0,Guided Tour,Post-Punk
High Vis,0,Drop Me Out,Post-Punk
High Vis,0,Worth the Wait,Post-Punk
High Vis,0,Feeling Bless,Post-Punk
High Vis,0,Fill the Gap,Post-Punk
High Vis,0,Farringdon,Post-Punk
High Vis,0,Mob DLA,Post-Punk
High Vis,0,Untethered,Post-Punk
High Vis,0,Deserve It,Post-Punk
High Vis,0,Mind’s a Lie,Post-Punk
High Vis,0,Gone Forever,Post-Punk
Los Hijos del Sol,0,Cariñito,Cumbia
Los Hijos del Sol,110,Si me quieres,Cumbia
Kacy Hill,0,To Someone Else,Electropop
Kacy Hill,0,Much Higher,Electropop
Kacy Hill,0,Just to Say,Electropop
Kacy Hill,0,Porsche,Electropop
Kacy Hill,0,Everybody’s Mother,Electropop
Kacy Hill,0,Told Me,Electropop
Kacy Hill,0,Unkind,Electropop
Kacy Hill,0,Six,Electropop
Kacy Hill,0,Palladium,Electropop
Kacy Hill,0,Dinner,Electropop
Kacy Hill feat. Francis and the Lights,0,I Believe in You,Electropop
Hinds,0,Coffee,
Hinds,164,Garden,Lo-Fi
Hinds,138,Fat Calmed Kiddos,Lo-Fi
Hinds,185,Warts,Lo-Fi
Hinds,151,Easy,Lo-Fi
Hinds,147,Castigadas en el granero,Lo-Fi
Hinds,161,Solar Gap,Lo-Fi
Hinds,118,Chili Town,Lo-Fi
Hinds,102,Bamboo,Lo-Fi
Hinds,158,San Diego,Lo-Fi
Hinds,112,And I Will Send Your Flowers Back,Lo-Fi
Hinds,128,I’ll Be Your Man,Lo-Fi
Hinds,117,Walking Home,Lo-Fi
Hinds & Beck,0,Boom Boom Back,
Hiss Golden Messenger,90,Lucia,Americana
Hiss Golden Messenger,124,Saturday's Song,Americana
Hiss Golden Messenger,125,Mahogany Dread,Americana
Hiss Golden Messenger,126,Day O Day (A Love So Free),Americana
Hiss Golden Messenger,123,Lateness of Dancers,Americana
Hiss Golden Messenger,170,I'm a Raven (Shake Children),Americana
Hiss Golden Messenger,116,Black Dog Wind (Rose of Roses),Americana
Hiss Golden Messenger,91,Southern Grammar,Americana
Hiss Golden Messenger,104,Chapter & Verse (Ione's Song),Americana
Hiss Golden Messenger,161,Drum,Americana
Hiss Golden Messenger,0,I Need a Teacher,Americana
Hiss Golden Messenger,0,Bright Direction (You’re a Dark Star Now),Americana
Hiss Golden Messenger,0,My Wing,Americana
Hiss Golden Messenger,0,Old Enough to Wonder Why (East Side—West Side),Americana
Hiss Golden Messenger,0,Cat’s Eye Blue,Americana
Hiss Golden Messenger,0,"Happy Birthday, Baby",Americana
Hiss Golden Messenger,0,Down at the Uptown,Americana
Hiss Golden Messenger,0,Katy (You Don’t Have to Be Good Yet),Americana
Hiss Golden Messenger,0,Whip,Americana
Hiss Golden Messenger,0,Terms of Surrender,Americana
The Hives,0,Come On!,Rock
The Hives,0,Walk Idiot Walk,Rock
The Hives,0,Main Offender,Rock
The Hives,0,My Time Is Coming,Rock
The Hives,0,Hate to Say I Told You So,Rock
The Hives,0,I’m Alive,Rock
The Hives,0,Tick Tick Boom,Rock
Billie Holiday,0,Lady Sings the Blues,Jazz
Billie Holiday,0,Trav'lin' Light,Jazz
Billie Holiday,0,I Must Have That Man,Jazz
Billie Holiday,0,Some Other Spring,Jazz
Billie Holiday,117,Strange Fruit,Jazz
Billie Holiday,0,No Good Man,Jazz
Billie Holiday,0,God Bless the Child,Jazz
Billie Holiday,0,Good Morning Heartache,Jazz
Billie Holiday,0,Love Me or Leave Me,Jazz
Billie Holiday,0,Too Marvelous for Words,Jazz
Billie Holiday,0,Willow Weep for Me,Jazz
Billie Holiday,0,I Thought About You,Jazz
Billie Holiday,0,Lover Man,Jazz
Billie Holiday,138,That Ole Devil Called Love,Jazz
Billie Holiday,0,My Man,Jazz
Billie Holiday,0,You’re My Thrill,Jazz
Billie Holiday,0,Crazy He Calls Me,Jazz
Billie Holiday,0,There Is No Greater Love,Jazz
Billie Holiday,0,This Is Heaven to Me,Jazz
Billie Holiday,0,Solitude,Jazz
Billie Holiday,0,Porgy,Jazz
Billie Holiday,0,Please Tell Me Now,Jazz
Billie Holiday,0,East of the Sun (West of the Moon),Jazz
Billie Holiday,0,Blue Moon,Jazz
Billie Holiday,0,You Go to My Head,Jazz
Billie Holiday,0,You Turned the Tables on Me,Jazz
Billie Holiday,0,Easy to Love,Jazz
Billie Holiday,0,These Foolish Things (Remind Me of You),Jazz
Billie Holiday,0,I Only Have Eyes for You,Jazz
Billie Holiday,0,Solitude,Jazz
Billie Holiday,0,Everything I Have Is Yours (10″ version),Jazz
Billie Holiday,0,Love for Sale,Jazz
Billie Holiday,0,Moonglow,Jazz
Billie Holiday,0,Tenderly,Jazz
Billie Holiday & The Stardusters,0,Weep No More,Jazz
Billie Holiday & The Stardusters,0,Girls Were Made to Take Care of Boys,Jazz
Jolie Holland,110,Sascha,Country
Jolie Holland,101,Black Stars,Country
Jolie Holland,115,Old Fashioned Morphine,Country
Jolie Holland,131,Amen,Country
Jolie Holland,99,Mad Tom of Bedlam,Country
Jolie Holland,131,Poor Girl’s Blues,Country
Jolie Holland,100,Goodbye California,Country
Jolie Holland,104,Do You?,Country
Jolie Holland,112,Darlin Ukelele,Country
Jolie Holland,115,Damn Shame,Country
Jolie Holland,115,Tiny Idyll/Lil’ Missy,Country
Jolie Holland,144,Faded Coat of Blue,Country
Jolie Holland,0,"2,000 Miles",Americana
Jolie Holland,0,Feet on the Ground,Americana
Jolie Holland,0,Won’t Find Me,Americana
Jolie Holland,0,One of You,Americana
Jolie Holland,0,Haunted Mountain,Americana
Jolie Holland,0,Me and My Dream,Americana
Jolie Holland,0,Orange Blossoms,Americana
Jolie Holland,0,What It’s Worth,Americana
Jolie Holland,130,On and On,Americana
Jolie Holland,115,First Sign of Spring,Americana
Jolie Holland,138,Dark Days,Americana
Jolie Holland,123,Route 30,Americana
Jolie Holland,101,I Thought It Was the Moon,Americana
Jolie Holland,156,The Love You Save,Americana
Jolie Holland,101,All the Love,Americana
Jolie Holland,121,Saint Dymphna,Americana
Jolie Holland,125,Palm Wine Drunkard,Americana
Jolie Holland,122,Out on the Wine Dark Sea,Americana
Jolie Holland,98,Waiting for the Sun,Americana
Jolie Holland feat. Buck Meek,0,Highway 72,Americana
Holopaw,0,Abraham Lincoln,Indie Rock
Holopaw,0,Igloo Glass,Indie Rock
Holopaw,0,Hoover,Indie Rock
Holopaw,0,Short-Wave-Hum (Stutter),Indie Rock
Holopaw,0,Hula-la,Indie Rock
Holopaw,0,Pony Apprehension,Indie Rock
Holopaw,0,Took It for a Twinkle,Indie Rock
Holopaw,0,Teacup Woozy,Indie Rock
Holopaw,0,Cinders,Indie Rock
Holopaw,0,Mammoth Cave,Indie Rock
Holopaw,126,The Art Teacher and the Little Stallion,Rock
Holopaw,182,The Lazy Matador,Rock
Holopaw,106,P-A-L-O-M-I-N-E,Rock
Holopaw,135,Little Stallion with a Glass Jaw,Rock
Holopaw,193,Last Transmission (Honeybee),Rock
Holopaw,175,"Oh, Glory",Rock
Holopaw,153,Boys on Motorbikes,Rock
Holopaw,184,Cherry Glow,Rock
Holopaw,147,Black Lacquered Shames,Rock
Holopaw,202,Conductor and the Hobbyist (Avalanche),Rock
John Holt,0,If I Were A Carpenter,Dub
Holy Ghost!,110,Okay,Electronic
Holy Ghost!,124,Dumb Disco Ideas,Electronic
Holy Ghost!,136,Changing of the Guard,Electronic
Holy Ghost!,130,Dance a Little Closer,Electronic
Holy Ghost!,99,It Must Be the Weather,Electronic
Holy Ghost!,122,1 for Edgar,Electronic
Holy Ghost!,122,I Wanna Be Your Hand,Electronic
Holy Ghost!,124,Bridge and Tunnel,Electronic
Holy Ghost!,117,Don’t Look Down,Electronic
Holy Ghost!,165,In the Red,Electronic
Holy Ghost!,119,Cheap Shots,Electronic
Holy Hive,0,Oh I Miss Her So,Soul
The Holy Modal Rounders,127,Bird Song,Rockabilly
The Holy Modal Rounders,103,One Will Do for Now,Rockabilly
The Holy Modal Rounders,121,Take-Off Artist Song,Rockabilly
The Holy Modal Rounders,156,Werewolf,Rockabilly
The Holy Modal Rounders,183,Interlude,Rockabilly
The Holy Modal Rounders,105,Dame Fortune,Rockabilly
The Holy Modal Rounders,185,Mobile Line,Rockabilly
The Holy Modal Rounders,105,The Duji Song,Rockabilly
The Holy Modal Rounders,160,My Mind Capsized,Rockabilly
The Holy Modal Rounders,104,The Step Song,Rockabilly
The Holy Modal Rounders,141,Interlude 2,Rockabilly
The Holy Modal Rounders,124,Half a Mind,Rockabilly
The Holy Modal Rounders,109,The Pledge,Rockabilly
Holy Wave,0,Do You Feel It?,Psychedelic Rock
Holy Wave,0,Psychological Thriller,Psychedelic Rock
Holy Wave,0,Night Tripper,Psychedelic Rock
Holy Wave,0,Sol Love,Psychedelic Rock
Holy Wave,0,Star Stamp,Psychedelic Rock
Holy Wave,0,Son of Sound,Psychedelic Rock
Holy Wave,0,Shamania,Psychedelic Rock
Holy Wave,0,Change Your Head / Ecstatic Moment,Psychedelic Rock
Holy Wave,0,Surfin MTA,Psychedelic Rock
Holy Wave,0,Mouth Mountain,Psychedelic Rock
Holy Wave,0,Wet & Wild,Psychedelic Rock
HOMESHAKE,0,Hello Welcome,Electronic
HOMESHAKE,0,Call Me Up,Electronic
HOMESHAKE,0,Not U,Electronic
HOMESHAKE,0,Every Single Thing,Electronic
HOMESHAKE,0,Wrapping Up,Electronic
HOMESHAKE,0,"Getting Down, Pt. II (He's Cooling Down)",Electronic
HOMESHAKE,0,Timing,Electronic
HOMESHAKE,0,TV Volume,Electronic
HOMESHAKE,146,Khmlwugh,Electronic
HOMESHAKE,0,Fresh Air,Electronic
HOMESHAKE,0,Serious,Electronic
HOMESHAKE,0,So She,Electronic
HOMESHAKE,126,This Way,Electronic
HOMESHAKE,118,Signing Off,Electronic
HOMESHAKE,0,Early,Lo-Fi
HOMESHAKE,118,Anything at All,Lo-Fi
HOMESHAKE,152,Like Mariah,Lo-Fi
HOMESHAKE,0,Heartburn,Lo-Fi
HOMESHAKE,106,All Night Long,Lo-Fi
HOMESHAKE,0,Trudi and Lou,Lo-Fi
HOMESHAKE,89,Just Like My,Lo-Fi
HOMESHAKE,92,Nothing Could Be Better,Lo-Fi
HOMESHAKE,156,Other Than,Lo-Fi
HOMESHAKE,124,Salu Says Hi,Lo-Fi
HOMESHAKE,119,Another Thing,Lo-Fi
HOMESHAKE,99,Couch Cushion,Lo-Fi
HOMESHAKE,179,(Secret Track),Lo-Fi
HOMESHAKE,162,She Can't Leave Me Here Alone Tonight,Lo-Fi
HOMESHAKE,201,Chowder,Lo-Fi
HOMESHAKE,92,Doo Dah,Lo-Fi
HOMESHAKE,163,Making A Fool Of You,Lo-Fi
HOMESHAKE,95,Michael,Lo-Fi
HOMESHAKE,201,Cash Is Money,Lo-Fi
HOMESHAKE,134,Okay,Lo-Fi
HOMESHAKE,98,Slow,Lo-Fi
HOMESHAKE,149,The Shower Scene,Lo-Fi
HOMESHAKE,85,Home At Last,Lo-Fi
Jon Hopkins,0,We Disappear,Idm
Jon Hopkins,0,Open Eye Signal,Idm
Jon Hopkins,0,Breathe This Air,Idm
Jon Hopkins,0,Collider,Idm
Jon Hopkins,0,Abandon Window,Idm
Jon Hopkins,0,Form by Firelight,Idm
Jon Hopkins,0,Sun Harmonics,Idm
Jon Hopkins,0,Immunity,Idm
Jon Hopkins,128,Breathe This Air (Asleep version),Idm
Jon Hopkins,143,Open Eye Signal (Asleep version),Idm
Jon Hopkins,120,Abandon Window (Moderat remix),Idm
Jon Hopkins,123,Open Eye Signal (George Fitzgerald remix),Idm
Jon Hopkins,126,Collider (Pangaea remix),Idm
Jon Hopkins feat. Lulu James,130,We Disappear,Idm
Jon Hopkins feat. King Creosote,104,Immunity (Asleep version),Idm
Jon Hopkins feat. Purity Ring,128,Breathe This Air,Idm
Jon Hopkins feat. Raphaelle Standell‐Preston,154,Form by Firelight (Asleep version),Idm
The Horace Silver Trio,102,The St. Vitus Dance,Jazz
The Horace Silver Trio,105,Melancholy Mood,Jazz
Horse Jumper of Love,0,Snow Angel,Slowcore
Horse Jumper of Love,0,Wink,Slowcore
Horse Jumper of Love,0,Today’s Iconoclast,Slowcore
Horse Jumper of Love,0,Word,Slowcore
Horse Jumper of Love,0,Lip Reader,Slowcore
Horse Jumper of Love,0,Wait by the Stairs,Slowcore
Horse Jumper of Love,0,Heavy Metal,Slowcore
Horse Jumper of Love,0,Curtain,Slowcore
Horse Jumper of Love,0,Death Spiral,Slowcore
Horse Jumper of Love,0,Gates of Heaven,Slowcore
Horse Jumper of Love,0,Nude Descending,Slowcore
Horsegirl,0,Anti‐glory,Rock
Horsegirl,0,Beautiful Song,Rock
Horsegirl,0,Live and Ski,Rock
Horsegirl,0,Bog Bog 1,Rock
Horsegirl,0,Dirtbag Transformation (Still Dirty),Rock
Horsegirl,0,The Fall of Horsegirl,Rock
Horsegirl,0,Electrolocation 2,Rock
Horsegirl,0,Option 8,Rock
Horsegirl,0,World of Pots and Pans,Rock
Horsegirl,0,The Guitar is Dead 3,Rock
Horsegirl,0,Homage to Birdnoculars,Rock
Horsegirl,0,Billy,Rock
Hot Chip,145,Careful,Electronic
Hot Chip,126,And I Was a Boy From School,Electronic
Hot Chip,153,Colours,Electronic
Hot Chip,119,Over and Over,Electronic
Hot Chip,119,(Just Like We) Breakdown,Electronic
Hot Chip,98,Tchaparian,Electronic
Hot Chip,96,Look After Me,Electronic
Hot Chip,130,The Warning,Electronic
Hot Chip,119,Arrest Yourself,Electronic
Hot Chip,136,So Glad to See You,Electronic
Hot Chip,126,No Fit State,Electronic
Hot Chip,128,Won't Wash,Electronic
Hot Hot Heat,0,Naked in the City Again,Indie Rock
Hot Hot Heat,0,"No, Not Now",Indie Rock
Hot Hot Heat,0,Get In or Get Out,Indie Rock
Hot Hot Heat,0,Bandages,Indie Rock
Hot Hot Heat,0,"Oh, Goddamnit",Indie Rock
Hot Hot Heat,0,Aveda,Indie Rock
Hot Hot Heat,0,This Town,Indie Rock
Hot Hot Heat,0,"Talk to Me, Dance With Me",Indie Rock
Hot Hot Heat,0,Save Us S.O.S.,Indie Rock
Hot Hot Heat,0,In Cairo,Indie Rock
The Hot Rats,0,I Can't Stand It,Britpop
The Hot Rats,0,Big Sky,Britpop
The Hot Rats,0,The Crystal Ship,Britpop
The Hot Rats,0,(You Gotta) Fight for Your Right (to Party!),Britpop
The Hot Rats,0,Damaged Goods,Britpop
The Hot Rats,0,Love Is the Drug,Britpop
The Hot Rats,0,Bike,Britpop
The Hot Rats,0,Pump It Up,Britpop
The Hot Rats,0,The Lovecats,Britpop
The Hot Rats,0,Queen Bitch,Britpop
The Hot Rats,0,E.M.I.,Britpop
The Hot Rats,0,Up the Junction,Britpop
Houndmouth,0,Sedona,Americana
Houndmouth,0,Otis,Americana
Houndmouth,0,15 Years,Americana
Houndmouth,0,For No One,Americana
Houndmouth,0,Black Gold,Americana
Houndmouth,0,Honey Slider,Americana
Houndmouth,0,My Cousin Greg,Americana
Houndmouth,0,Gasoline,Americana
Houndmouth,0,By God,Americana
Houndmouth,0,Say It,Americana
Houndmouth,0,Darlin’,Americana
Ben Howard,142,Old Pine,Indie Folk
Ben Howard,119,Diamonds,Indie Folk
Ben Howard,119,The Wolves,Indie Folk
Ben Howard,141,Everything,Indie Folk
Ben Howard,163,Only Love,Indie Folk
Ben Howard,124,The Fear,Indie Folk
Ben Howard,158,Keep Your Head Up,Indie Folk
Ben Howard,131,Black Flies,Indie Folk
Ben Howard,156,Gracious,Indie Folk
Ben Howard,148,Promise,Indie Folk
Ben Howard,143,These Waters,Indie Folk
Ben Howard,142,Empty Corridors (live),Indie Folk
Ben Howard,148,Under the Same Sun,Indie Folk
Ben Howard,102,Bones,Indie Folk
Ben Howard,153,I Will Be Blessed,Indie Folk
Ben Howard,118,Move Like You Want (live),Indie Folk
Hozier,128,Take Me to Church,Soul
Hozier,94,Angel of Small Death and the Codeine Scene,Soul
Hozier,164,Jackie and Wilson,Soul
Hozier,92,Someone New,Soul
Hozier,133,To Be Alone,Soul
Hozier,143,From Eden,Soul
Hozier,172,Sedated,Soul
Hozier,121,Work Song,Soul
Hozier,140,Like Real People Do,Soul
Hozier,86,It Will Come Back,Soul
Hozier,88,Foreigner’s God,Soul
Hozier,128,Cherry Wine (live),Soul
Hozier feat. Karen Cowley,131,In a Week,Soul
Hurray for the Riff Raff,0,Alibi,Americana
Hurray for the Riff Raff,0,Buffalo,Americana
Hurray for the Riff Raff,0,Hawkmoon,Americana
Hurray for the Riff Raff,0,Colossus of Roads,Americana
Hurray for the Riff Raff,0,Snakeplant (The Past Is Still Alive),Americana
Hurray for the Riff Raff,0,Vetiver,Americana
Hurray for the Riff Raff,0,Hourglass,Americana
Hurray for the Riff Raff,0,Dynamo,Americana
Hurray for the Riff Raff,0,The World Is Dangerous,Americana
Hurray for the Riff Raff,0,Ogallala,Americana
Ice Cube,151,Better Off Dead,Rap
Ice Cube,110,The Nigga Ya Love to Hate,Rap
Ice Cube,107,AmeriKKKa’s Most Wanted,Rap
Ice Cube,199,What They Hittin’ Foe?,Rap
Ice Cube,174,You Can’t Fade Me / JD’s Gaffilin’,Rap
Ice Cube,154,Once Upon a Time in the Projects,Rap
Ice Cube,108,Turn Off the Radio,Rap
Ice Cube,110,A Gangsta’s Fairytale,Rap
Ice Cube,187,Get Off My Dick and Tell Yo Bitch to Come Here,Rap
Ice Cube,117,The Drive‐By,Rap
Ice Cube,103,Rollin’ Wit The Lench Mob,Rap
Ice Cube,91,Who’s the Mack?,Rap
Ice Cube,115,The Bomb,Rap
Ice Cube,0,The Funeral,Gangsta Rap
Ice Cube,0,The Wrong Nigga to Fuck Wit,Gangsta Rap
Ice Cube,0,My Summer Vacation,Gangsta Rap
Ice Cube,0,Steady Mobbin’,Gangsta Rap
Ice Cube,0,Robin Lench,Gangsta Rap
Ice Cube,0,Givin’ Up the Nappy Dug Out,Gangsta Rap
Ice Cube,0,Look Who’s Burnin’,Gangsta Rap
Ice Cube,0,A Bird in the Hand,Gangsta Rap
Ice Cube,0,Man’s Best Friend,Gangsta Rap
Ice Cube,0,Alive on Arrival,Gangsta Rap
Ice Cube,0,Death,Gangsta Rap
Ice Cube,0,The Birth,Gangsta Rap
Ice Cube,0,I Wanna Kill Sam,Gangsta Rap
Ice Cube,0,Horny Lil’ Devil,Gangsta Rap
Ice Cube,0,Black Korea,Gangsta Rap
Ice Cube,0,True to the Game,Gangsta Rap
Ice Cube,0,Color Blind,Gangsta Rap
Ice Cube,0,Doing Dumb Shit,Gangsta Rap
Ice Cube,0,Us,Gangsta Rap
Ice Cube,0,No Vaseline,Gangsta Rap
Ice Cube,138,The First Day of School (intro),Gangsta Rap
